video_id,title,comment,cleaned_comment,sentiment_score,sentiment_label
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Jokers 🃏 😂😂,joker,0.128,Positive
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",😊,,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Brilliant song 👍🏻🤟🏻mind blowing 😍😍😍,brilliant song mind blow,0.5859,Positive
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",ਕਪਤਾਨ ਜੀ ਲਿਖਦੇ ਬੜਾ ਅੱਤ ਇਹ ਸੱਚ ਆ         ❤❤❤❤❤ ਛਿੰਦਾਂ ਸਮਰਾਂ ਛੰਨਾਂ ਤਾਹੀ ਕਪਤਾਨ ਤਾਂ ਕੱਢਦਾ ਨਵੇਂ ਸੱਪ ਆਂ,,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",❤❤❤,,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",😂😂🥰😍,,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Love from Maharashtra..I very much liked movie part 1❤❤,love maharashtrai like movie,0.7717,Positive
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",I'm pakstani. Ambardeep g AP ki move bohtt hi vivivipp hoty hain or jab AP Kisi move m khud b cemera k aghy hoty ho to baat hi kyaaa Hy ❤❤❤❤❤❤ ilove Punjabi moves vvvvvvvvvvvvviiiippppp moves hain apki ❤❤,m pakstani ambardeep g ap ki bohtt hi vivivipp hoty hain jab ap kisi m khud b cemera k aghy hoty ho baat hi kyaaa hy ilove punjabi move vvvvvvvvvvvvviiiippppp move hain apki,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",https://youtu.be/p0APZBFScrU?si=C4YqwdMHMn3lrXaX,,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",End kita pya😂😂,end kita pya,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",tusi bhut cute lagde ho❤🎉🎉❤❤❤❤🥰🥰🥰🌸🌸🌸🌸💪,tusi bhut cute lagde ho,0.4588,Positive
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",very very nice song 🎵 👌 ❤❤😮❤❤❤❤,nice song,0.4215,Positive
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Prediction: eh gaana hit ho jaana!,prediction eh gaana hit ho jaana,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Very nice song,nice song,0.4215,Positive
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",https://youtube.com/@masifnawaz99?si=39BQxEUBjx-BxHzr,,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",https://youtube.com/shorts/Ixdt8IMWMzE?si=vceR6-7LlcxHg_hx,,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Sergun Mehta is my most fav,sergun mehta fav,0.4588,Positive
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Sira yrr,sira yrr,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Punjabi bandy kaise  to kaat ni ❤❤❤❤❤❤❤,punjabi bandy kaise kaat ni,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Very nice song💐🙏|#mudkiwale,nice songmudkiwale,0.4215,Positive
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Killing performance ❤❤❤ nimmo and sargun is fantastic 😍😍,kill performance nimmo sargun fantastic,-0.2732,Negative
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew","Wth is wrong with nimrat’s makeup 😂😂😂😂😂😂😂😂 
Whyyyyyyy?????",wth wrong nimrat makeup whyyyyyyy,-0.7579,Negative
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Sade pind hoi shooting satluj river te,sade pind hoi shooting satluj river te,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Sargun ❤,sargun,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",❤❤❤,,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Outstanding waiting for this movie deliberately ❤❤❤,outstanding wait movie deliberately,0.6124,Positive
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",First rate song wasted on a Third rate video,rate song waste rate video,-0.4215,Negative
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",❤❤ #Nimmo,nimmo,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",doven ik duji to vdh ke a,doven ik duji vdh ke,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",kaptaan ❤,kaptaan,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Ena c te sahi ch weight gain krdiya ah ki nakli jya sikho Bollywood vlya to,ena c te sahi ch weight gain krdiya ah ki nakli jya sikho bollywood vlya,0.5267,Positive
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",I'm pakistani ❤,m pakistani,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",❤❤❤❤❤❤❤❤❤,,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",ਨਵਾਂ ਸੱਪ,,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Nice song❤❤❤,nice song,0.4215,Positive
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Yr inko mota kyu kiya 😢,yr inko mota kyu kiya,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Nimmo ki bhori jani rehni tuv,nimmo ki bhori jani rehni tuv,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Vote for qismat 3❤,vote qismat,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",samajh Nahin a Raha makeup heavy hai ya ye dono 😂😂😂,samajh nahin raha makeup heavy hai ya ye dono,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",3 wife 🤣❤,wife,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Bakbas,bakbas,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Namrat da jodda Jada ucha kita 😂😂,namrat da jodda jada ucha kita,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Sab nlo fuddu song like kro jo samte mere nl,sab nlo fuddu song like kro jo samte mere nl,0.3612,Positive
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",😂😂😂😂😂😂😂,,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Blockbuster 🎉🎉🎉,blockbuster,0.5994,Positive
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Mindblowing characters😍no words.....,mindblowe charactersno word,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",🤫🤫🤫🤫🤫,,0.0,Neutral
liSBnsXscf8,"Main Nachdi | Saunkan Saunkanay 2 | Ammy Virk, Sargun M, Nimrat K, Jasmeen, Kaptaan, Desi Crew",Nimrat is killing with vocals and her expressions,nimrat kill vocal expression,-0.6908,Negative
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,"https://youtube.com/shorts/vGEyKLYtYuA?si=jVZbz7H-v9kzzj3i


Please support my channel 🙏",support channel,0.4019,Positive
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Director ku kadhai elludha therila summa repeat mode la ootitu iruka😂😂,director ku kadhai elludha therila summa repeat mode la ootitu iruka,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,😂😂😂,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Marupadium modhalla irundha,marupadium modhalla irundha,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Earlier it was radhika and Gopi in baakya house in repeat mode. Now hotel close and open In repeat mode😢. Mudiala athun intha promo matume pala madam parkatuthuke boring,early radhika gopi baakya house repeat mode hotel close open repeat mode mudiala athun intha promo matume pala madam parkatuthuke boring,-0.3182,Negative
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Getting interesting. Ladies don't give up your self respect,get interesting lady not self respect,0.0377,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,https://youtu.be/OtyW8FvdV9E?si=axAwimHqUPv1U6_w,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Intha joker villain ah 😂😂😂,intha joker villain ah,-0.4767,Negative
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Please stop this serial 😂,stop serial,-0.296,Negative
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,😂,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Ithuku illaya oru End 😂,ithuku illaya oru end,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,https://youtube.com/@ytamantech?si=uh9uMkDUXsWri1oc,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,மோடி ஜி அப்படியே அந்த தாக்குதலை இந்த விஜய் டிவி மேலயும் பண்ணுங்க..👆👆,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Bagyalakshmi 2.0 ah ok.ok anyhave nice slipper shot from bagya to her samandhi😂😂😂,bagyalakshmi ah okok anyhave nice slipper shot bagya samandhi,0.4215,Positive
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Ama,ama,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Aiyo seekiram mudinga pa seekiram,aiyo seekiram mudinga pa seekiram,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Serial time loop🔁🔁🔁,serial time loop,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,"சுதாகர் மைண்ட் வாய்ஸ்:  ""இந்த குந்தானி இனியாவை பையனுக்கு கல்யாணம் பண்ணி வெச்சதற்கு பதில் நாம பாக்யாவை கரெக்ட் பண்ணியிருக்கலாம்.""",,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Mudiunkada,mudiunkada,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,https://youtu.be/16LybZyjIP4?si=CyX9O4OD-GWUgw-e,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,https://youtu.be/wNJCCyfwo7Y?si=NcTJjEBXRs-3Ioqk,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Logic illatha uthavakara serial,logic illatha uthavakara serial,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,அவள் ஒரு தொடர்கதை,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,போதும்டா சாமி...ஈஸ்வரி பாக்யா தலையில் சேற்றை கரைத்து ஊற்றினாலும்...அத்தை முடிஞ்சிடுச்சா இன்னும் இருக்கான்னு கேப்பா...,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,https://youtu.be/CH6wuTa12hk?si=sH9XSFVS4pzzWdmx,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Sudhakar nee oru periya kenam koomuttai. Nee modhura aalu romba nallavanga evvalavu adichaalum thaanguvaanga. Baagya va already more than 25 years adichu adichu tired aahi poyi Gopee and Eswari group oru moolaila kidakkuthu. Ithula Neeyum thevai yillaama intha Baagya va adichu tension aahi heart attack vanthu sethura pora. Athukulla sudharichuko da Sudhakaru ha ha. 😂😂,sudhakar nee oru periya kenam koomuttai nee modhura aalu romba nallavanga evvalavu adichaalum thaanguvaanga baagya va year adichu adichu tired aahi poyi gopee eswari group oru moolaila kidakkuthu ithula neeyum thevai yillaama intha baagya va adichu tension aahi heart attack vanthu sethura pora athukulla sudharichuko da sudhakaru ha ha,-0.5423,Negative
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Kick that oldie and ex from your house..,kick oldie ex house,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Stop 🛑,stop,-0.296,Negative
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Bhagya looks Raji mother,bhagya look raji mother,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Selvi looks heroine bhagya looks villi,selvi look heroine bhagya look villi,0.5719,Positive
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Apo mudikkira idea illa,apo mudikkira idea illa,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Very nice promo,nice promo,0.4215,Positive
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,பீனிக்ஸ் பறவை போல் முன்னேறு பாக்யா.கேடுகெட்ட சம்பந்தி.இவன் நடுத்தெருவில் நிற்க வேண்டும்.பாக்யாவிடம் முழுமனதுடன் மன்னிப்பு கேட்க வேண்டும்,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,பாக்யா சூப்பர்.கிழவி உன் வாயை மூடிக்கொண்டு உன் உதவாக்கரை மகனையும் அழைத்து கொண்டு வீட்டைவிட்டு வெளியே போனாலே நிம்மதியாக இருக்கும்,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Where is Pandian stores 2 and Mahanathi serial mid week promo adayum podunga sikirama🤔🤔🤔🤔🙄🙄🙄,pandian store mahanathi serial mid week promo adayum podunga sikirama,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Ithukku illaya sir oru enduu 😂,ithukku illaya sir oru enduu,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,"Innaiku Selvi hotel nallave illanu solrala futurela BEKKU BAAKIYALAKSHMI antha hotela superah akkum.  Udane Selvi matrum ellarum Bekku Baakiyalakshmi supera hotela akkittanu solla poranga.  Parunga vennumna.  Bekku Baakiyalakshmi adviseah koduthutte irruku.  Intha munjiya innum ethanai varusham parkanumo, kadavulukuthan velicham.  Intha seriala like panniyelam parkala but to see how Bekku is going to do again.  Inthama ellarum thittu vanga appuram ellarum paratuvanga.  Intha loosuku vera velaiye illa.     Kudumbame loosunga.  Futurela parunga Bekku Baakiyalakshmi ya ellarum pugalvanga, bekku Baakiyalakshmi ippadi appadinu.  Gopiyum athethan seivan.  Namake intha serial eppadi pogapothunu ippave theriyuthu.  Itha than fiture la katta poranga.  Irritating Bekku Baakiyalakshmi.   Actinge varamale Bekku Baakiyalakshmi seriala nadichutu irruku.  Bekku is equal to 1000 gents, appadinu katturanga.  Bekku viewers kitta sympathy create pannuthu.  Intha serialku oru moodu Vila podungapa.  Thangamudiyala.  Ellarum Bekka discourage panuvanga intha Bekku Phoenix paravai mathiri enthuchu varum.  Ithuthan future story of Bekku Baakiyalakshmi.",innaiku selvi hotel nallave illanu solrala futurela bekku baakiyalakshmi antha hotela superah akkum udane selvi matrum ellarum bekku baakiyalakshmi supera hotela akkittanu solla poranga parunga vennumna bekku baakiyalakshmi adviseah koduthutte irruku intha munjiya innum ethanai varusham parkanumo kadavulukuthan velicham intha seriala like panniyelam parkala bekku go inthama ellarum thittu vanga appuram ellarum paratuvanga intha loosuku vera velaiye illa kudumbame loosunga futurela parunga bekku baakiyalakshmi ya ellarum pugalvanga bekku baakiyalakshmi ippadi appadinu gopiyum athethan seivan namake intha serial eppadi pogapothunu ippave theriyuthu itha fiture la katta poranga irritate bekku baakiyalakshmi actinge varamale bekku baakiyalakshmi seriala nadichutu irruku bekku equal gent appadinu katturanga bekku viewer kitta sympathy create pannuthu intha serialku oru moodu vila podungapa thangamudiyala ellarum bekka discourage panuvanga intha bekku phoenix paravai mathiri enthuchu varum ithuthan future story bekku baakiyalakshmi,0.128,Positive
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Tu Tu tu,tu tu tu,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Ithuku oru end illayaaaaaaa,ithuku oru end illayaaaaaaa,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,பாக்கியாவுக்கு நடிப்பு வரலடா இயக்குனர் லவடா...😂😂😂 அவ வசனம் பேசுறதே காமெடியா இருக்கு😂😂,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Ayyo entha serial ku end kidaiyatha????😢,ayyo entha serial ku end kidaiyatha,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Super Baaghya mam,super baaghya mam,0.5994,Positive
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Hey baakiyalakshmi aachum win panna neraya effort poduthu pa. Intha ethirneechal irukangalae 4 peru yeppa mudila motivational speech koduthitu,hey baakiyalakshmi aachum win panna neraya effort poduthu pa intha ethirneechal irukangalae peru yeppa mudila motivational speech koduthitu,0.5859,Positive
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Enekku ippe age 18 after 7 or 8 years enekkey kolenthey porenthethukku apro than inthey serial mudiyo neneikiren😂😂🤣🤣,enekku ippe age year enekkey kolenthey porenthethukku apro inthey serial mudiyo neneikiren,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Please close to Serial 🥺🥺🥺😔😑😡😡,close serial,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Idhukku illaya sir oru enduh😂,idhukku illaya sir oru enduh,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Veetala loop eduthu irritate pannthu pathuluna ipa business vechi loop edukuruanga,veetala loop eduthu irritate pannthu pathuluna ipa business vechi loop edukuruanga,-0.4215,Negative
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,"Kathaiye illai ithala promotion vera thimiru pudicha director, producer and scriptwriter",kathaiye illai ithala promotion vera thimiru pudicha director producer scriptwriter,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,"Please End this serial really i feel irritated 
In my home my grandma watching this serial so i too accompany her 
But day by day its boring 
I can't bear the dialogues 😂",end serial feel irritated home grandma watch serial accompany day day boring not bear dialogue,-0.6486,Negative
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,ஏன் எல்லாரையும் கூப்பிட்டு வைத்து assembly நடத்த.உன்பாட்டில் நீ வேலைசெய்யவேண்டியதுதானே.அறுத்தவிட்டுப்போனவனும் அவன் அம்மாவும் எப்பபாரு கூடவேவைச்சிட்டு.,assembly,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Very good.chinna levella arambikrathu nallathu.ippovarhu kathaiya konjam maathunga..,goodchinna levella arambikrathu nallathuippovarhu kathaiya konjam maathunga,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Sema guts apdiyae irunthu tholaiyan,sema gut apdiyae irunthu tholaiyan,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,இது பல பெண்களின் உண்மை நிலை சீரியல் ல பார்க்கவே சலிப்பா இருக்கா…,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Rendu restarent vachiruntha tholilathipar😂😂,rendu restarent vachiruntha tholilathipar,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,இந்த.சீரியல.முடிச்சிதொலையுங்களேன்.படு.கேவலமா.போகுதுல்ல.கடுப்பாஇருக்கு.,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Epo dhan da idha mudipinga😢,epo dhan da idha mudipinga,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,"பேக்கு லட்சுமி பார்ப்பதை நிறுத்திவிட்டு கலைஞர் டிவியில் மீனாட்சி சுந்தரம் பார்க்க ஆரம்பித்து விட்டேன் 
ரொம்ப ரொம்ப அருமையான சீரியல்",,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,When this serial will end,serial end,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,"Idhu serial mattum illa, karuman piducha mahanathi mudichu vidunga😢",idhu serial mattum illa karuman piducha mahanathi mudichu vidunga,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Vanthaa போனா   ரீபிட்டு வந்தா போனா ரீபிட்டு,vanthaa,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,என்ன கர்மம் சார் இது! இதுக்கு ஒரு முடிவே கிடையாதா 😢!,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Bakiya selfconfidence boldness super ippadei irugana,bakiya selfconfidence boldness super ippadei irugana,0.7506,Positive
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,🔥,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,அப்படினா இப்பொழுதைக்கு இந்த சீரியள முடிக்கமாடிங்க அரச்ச மாவையே திரும்ப அறைக்க போரிங்க 😂😂😂,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,இந்த கிழவிக்கு ஒரு கல்யாணத்த பண்ணி வீட்டை விட்டு வெளியே அனுப்புங்க இல்ல கிழவி போட்டோவுக்கு ஒரு மாலைய போடுங்க,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,கோட்ட கழட்டுடா கொப்பளம் வர போகுது 😂,,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Pls end this serial,pls end serial,0.0772,Positive
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,Tevai illada vasanam,tevai illada vasanam,0.0,Neutral
-AAJeoXv2UQ,Baakiyalakshmi | 6th to 9th May 2025 - Promo,"Epodhan indha serialla mudipinga, ithuku oru end illaya",epodhan indha serialla mudipinga ithuku oru end illaya,0.0,Neutral
